x,y
2635.0010450027426,11.113896308741513
2564.282760782414,159.91665423233414
2493.578051498698,305.02274451498494
2422.8427499403533,438.9565901245057
2352.1107749443536,561.9366348772712
2281.431352969563,685.643767421173
2210.6891915613473,794.2420517671435
2140.0081378795567,894.3665793732852
