x,y
2634.9959519782756,10.33512247974773
2564.2638066413174,163.14998249114424
2493.5944257923647,303.8356891201422
2422.8351549480794,439.4539295339748
2352.1248872045458,561.0009909545499
2281.461500898435,683.7086660118474
2210.6993295576567,790.2691234664696
2139.984548683446,893.574849320362
